state.name,county,POP2019,test
Texas,Childress County,7306,0
Texas,Clay County,10471,0
Texas,Cochran County,2853,0
Texas,Coke County,3387,0
Texas,Coleman County,8175,0
Texas,Collin County,1034730,0
Texas,Collingsworth County,2920,0
Texas,Colorado County,21493,0
Texas,Comal County,156209,0
Texas,Comanche County,13635,0
Texas,Concho County,2726,0
Texas,Cooke County,41257,0
Texas,Coryell County,75951,0
Texas,Cottle County,1398,0
Texas,Crane County,4797,0
Texas,Crockett County,3464,0
Texas,Crosby County,5737,0
Texas,Culberson County,2171,0
Texas,Dallam County,7287,0
Texas,Dallas County,2635516,0
Texas,Dawson County,12728,0
Texas,Deaf Smith County,18546,0
Texas,Delta County,5331,0
Texas,Denton County,887207,0
Texas,DeWitt County,20160,0
Texas,Dickens County,2211,0
Texas,Dimmit County,10124,0
Texas,Donley County,3278,0
Texas,Duval County,11157,0
Texas,Eastland County,18360,0
Texas,Ector County,166223,0
Texas,Edwards County,1932,0
Texas,Ellis County,184826,0
Texas,El Paso County,839238,0
Texas,Erath County,42698,0
Texas,Falls County,17297,0
Texas,Fannin County,35514,0
Texas,Fayette County,25346,0
Texas,Fisher County,3830,0
Texas,Floyd County,5712,0
Texas,Foard County,1155,0
Texas,Fort Bend County,811688,0
Texas,Franklin County,10725,0
Texas,Freestone County,19717,0
Texas,Frio County,20306,0
Texas,Gaines County,21492,0
Texas,Galveston County,342139,0
Texas,Garza County,6229,0
Texas,Gillespie County,26988,0
Texas,Glasscock County,1409,0
Texas,Goliad County,7658,0
Texas,Gonzales County,20837,0
Texas,Gray County,21886,0
Texas,Grayson County,136212,0
Texas,Gregg County,123945,0
Texas,Grimes County,28880,0
Texas,Guadalupe County,166847,0
Texas,Hale County,33406,0
Texas,Hall County,2964,0
Texas,Hamilton County,8461,0
Texas,Hansford County,5399,0
Texas,Hardeman County,3933,0
Texas,Hardin County,57602,0
Texas,Harris County,4713325,0
Texas,Harrison County,66553,0
Texas,Hartley County,5576,0
Texas,Haskell County,5658,0
Texas,Hays County,230191,0
Texas,Hemphill County,3819,0
Texas,Henderson County,82737,0
Texas,Hidalgo County,868707,0
Texas,Hill County,36649,0
Texas,Hockley County,23021,0
Texas,Hood County,61643,0
Texas,Hopkins County,37084,0
Texas,Houston County,22968,0
Texas,Howard County,36664,0
Texas,Hudspeth County,4886,0
Texas,Hunt County,98594,0
Texas,Hutchinson County,20938,0
Texas,Irion County,1536,0
Texas,Jack County,8935,0
Texas,Jackson County,14760,0
Texas,Jasper County,35529,0
Texas,Jeff Davis County,2274,0
Texas,Jefferson County,251565,0
Texas,Jim Hogg County,5200,0
Texas,Jim Wells County,40482,0
Texas,Johnson County,175817,0
Texas,Jones County,20083,0
Texas,Karnes County,15601,0
Texas,Kaufman County,136154,0
Texas,Kendall County,47431,0
Texas,Kenedy County,404,0
Texas,Kent County,762,0
Texas,Kerr County,52600,0
Texas,Kimble County,4337,0
Texas,King County,272,0
Texas,Kinney County,3667,0
Texas,Kleberg County,30680,0
Texas,Knox County,3664,0
Texas,Lamar County,49859,0
Texas,Lamb County,12893,0
Texas,Lampasas County,21428,0
Texas,La Salle County,7520,0
Texas,Lavaca County,20154,0
Texas,Lee County,17239,0
Texas,Leon County,17404,0
Texas,Liberty County,88219,0
Texas,Limestone County,23437,0
Texas,Lipscomb County,3233,0
Texas,Live Oak County,12207,0
Texas,Llano County,21795,0
Texas,Loving County,169,0
Texas,Lubbock County,310569,0
Texas,Lynn County,5951,0
Texas,McCulloch County,7984,0
Texas,McLennan County,256623,0
Texas,McMullen County,743,0
Texas,Madison County,14284,0
Texas,Marion County,9854,0
Texas,Martin County,5771,0
Texas,Mason County,4274,0
Texas,Matagorda County,36643,0
Texas,Maverick County,58722,0
Texas,Medina County,51584,0
Texas,Menard County,2138,0
Texas,Midland County,176832,0
Texas,Milam County,24823,0
Texas,Mills County,4873,0
Texas,Mitchell County,8545,0
Texas,Montague County,19818,0
Texas,Montgomery County,607391,0
Texas,Moore County,20940,0
Texas,Morris County,12388,0
Texas,Motley County,1200,0
Texas,Nacogdoches County,65204,0
Texas,Navarro County,50113,0
Texas,Newton County,13595,0
Texas,Nolan County,14714,0
Texas,Nueces County,362294,0
Texas,Ochiltree County,9836,0
Texas,Oldham County,2112,0
Texas,Orange County,83396,0
Texas,Palo Pinto County,29189,0
Texas,Panola County,23194,0
Texas,Parker County,142878,0
Texas,Parmer County,9605,0
Texas,Pecos County,15823,0
Texas,Polk County,51353,0
Texas,Potter County,117415,0
Texas,Presidio County,6704,0
Texas,Rains County,12514,0
Texas,Randall County,137713,0
Texas,Reagan County,3849,0
Texas,Real County,3452,0
Texas,Red River County,12023,0
Texas,Reeves County,15976,0
Texas,Refugio County,6948,0
Texas,Roberts County,854,0
Texas,Robertson County,17074,0
Texas,Rockwall County,104915,0
Texas,Runnels County,10264,0
Texas,Rusk County,54406,0
Texas,Sabine County,10542,0
Texas,San Augustine County,8237,0
Texas,San Jacinto County,28859,0
Texas,San Patricio County,66730,0
Texas,San Saba County,6055,0
Texas,Schleicher County,2793,0
Texas,Scurry County,16703,0
Texas,Shackelford County,3265,0
Texas,Shelby County,25274,0
Texas,Sherman County,3022,0
Texas,Smith County,232751,0
Texas,Somervell County,9128,0
Texas,Starr County,64633,0
Texas,Stephens County,9366,0
Texas,Sterling County,1291,0
Texas,Stonewall County,1350,0
Texas,Sutton County,3776,0
Texas,Swisher County,7397,0
Texas,Tarrant County,2102515,0
Texas,Taylor County,138034,0
Texas,Terrell County,776,0
Texas,Terry County,12337,0
Texas,Throckmorton County,1501,0
Texas,Titus County,32750,0
Texas,Tom Green County,119200,0
Texas,Travis County,1273954,0
Texas,Trinity County,14651,0
Texas,Tyler County,21672,0
Texas,Upshur County,41753,0
Texas,Upton County,3657,0
Texas,Uvalde County,26741,0
Texas,Val Verde County,49025,0
Texas,Van Zandt County,56590,0
Texas,Victoria County,92084,0
Texas,Walker County,72971,0
Texas,Waller County,55246,0
Texas,Ward County,11998,0
Texas,Washington County,35882,0
Texas,Webb County,276652,0
Texas,Wharton County,41556,0
Texas,Wheeler County,5056,0
Texas,Wichita County,132230,0
Texas,Wilbarger County,12769,0
Texas,Willacy County,21358,0
Texas,Williamson County,590551,0
Texas,Wilson County,51070,0
Texas,Winkler County,8010,0
Texas,Wise County,69984,0
Texas,Wood County,45539,0
Texas,Yoakum County,8713,0
Texas,Young County,18010,0
Texas,Zapata County,14179,0
Texas,Zavala County,11840,0
Utah,Beaver County,6710,0
Utah,Box Elder County,56046,0
Utah,Cache County,128289,0
Utah,Carbon County,20463,0
Utah,Daggett County,950,0
Utah,Davis County,355481,0
Utah,Duchesne County,19938,0
Utah,Emery County,10012,0
Utah,Garfield County,5051,0
Utah,Grand County,9754,0
Utah,Iron County,54839,0
Utah,Juab County,12017,0
Utah,Kane County,7886,0
Utah,Millard County,13188,0
Utah,Morgan County,12124,0
Utah,Piute County,1479,0
Utah,Rich County,2483,0
Utah,Salt Lake County,1160437,0
Utah,San Juan County,15308,0
Utah,Sanpete County,30939,0
Utah,Sevier County,21620,0
Utah,Summit County,42145,0
Utah,Tooele County,72259,0
Utah,Uintah County,35734,0
Utah,Utah County,636235,0
Utah,Wasatch County,34091,0
Utah,Washington County,177556,0
Utah,Wayne County,2711,0
Utah,Weber County,260213,0
Vermont,Addison County,36777,0
Vermont,Bennington County,35470,0
Vermont,Caledonia County,29993,0
Vermont,Chittenden County,163774,0
Vermont,Essex County,6163,0
Vermont,Franklin County,49402,0
Vermont,Grand Isle County,7235,0
Vermont,Lamoille County,25362,0
Vermont,Orange County,28892,0
Vermont,Orleans County,27037,0
Vermont,Rutland County,58191,0
Vermont,Washington County,58409,0
Vermont,Windham County,42222,0
Vermont,Windsor County,55062,0
Virginia,Accomack County,32316,0
Virginia,Albemarle County,109330,0
Virginia,Alleghany County,14860,0
Virginia,Amelia County,13145,0
Virginia,Amherst County,31605,0
Virginia,Appomattox County,15911,0
Virginia,Arlington County,236842,0
Virginia,Augusta County,75558,0
Virginia,Bath County,4147,0
Virginia,Bedford County,78997,0
Virginia,Bland County,6280,0
Virginia,Botetourt County,33419,0
Virginia,Brunswick County,16231,0
Virginia,Buchanan County,21004,0
Virginia,Buckingham County,17148,0
Virginia,Campbell County,54885,0
Virginia,Caroline County,30725,0
Virginia,Carroll County,29791,0
Virginia,Charles City County,6963,0
Virginia,Charlotte County,11880,0
Virginia,Chesterfield County,352802,0
Virginia,Clarke County,14619,0
Virginia,Craig County,5131,0
Virginia,Culpeper County,52605,0
Virginia,Cumberland County,9932,0
Virginia,Dickenson County,14318,0
Virginia,Dinwiddie County,28544,0
Virginia,Essex County,10953,0
Virginia,Fairfax County,1147532,0
Virginia,Fauquier County,71222,0
Virginia,Floyd County,15749,0
Virginia,Fluvanna County,27270,0
Virginia,Franklin County,56042,0
Virginia,Frederick County,89313,0
Virginia,Giles County,16720,0
Virginia,Gloucester County,37348,0
Virginia,Goochland County,23753,0
Virginia,Grayson County,15550,0
Virginia,Greene County,19819,0
Virginia,Greensville County,11336,0
Virginia,Halifax County,33911,0
Virginia,Hanover County,107766,0
Virginia,Henrico County,330818,0
Virginia,Henry County,50557,0
Virginia,Highland County,2190,0
Virginia,Isle of Wight County,37109,0
Virginia,James City County,76523,0
Virginia,King and Queen County,7025,0
Virginia,King George County,26836,0
Virginia,King William County,17148,0
Virginia,Lancaster County,10603,0
Virginia,Lee County,23423,0
Virginia,Loudoun County,413538,0
Virginia,Louisa County,37591,0
Virginia,Lunenburg County,12196,0
Virginia,Madison County,13261,0
Virginia,Mathews County,8834,0
Virginia,Mecklenburg County,30587,0
Virginia,Middlesex County,10582,0
Virginia,Montgomery County,98535,0
Virginia,Nelson County,14930,0
Virginia,New Kent County,23091,0
Virginia,Northampton County,11710,0
Virginia,Northumberland County,12095,0
Virginia,Nottoway County,15232,0
Virginia,Orange County,37051,0
Virginia,Page County,23902,0
Virginia,Patrick County,17608,0
Virginia,Pittsylvania County,60354,0
Virginia,Powhatan County,29652,0
Virginia,Prince Edward County,22802,0
Virginia,Prince George County,38353,0
Virginia,Prince William County,470335,0
Virginia,Pulaski County,34027,0
Virginia,Rappahannock County,7370,0
Virginia,Richmond County,9023,0
Virginia,Roanoke County,94186,0
Virginia,Rockbridge County,22573,0
Virginia,Rockingham County,81948,0
Virginia,Russell County,26586,0
Virginia,Scott County,21566,0
Virginia,Shenandoah County,43616,0
Virginia,Smyth County,30104,0
Virginia,Southampton County,17631,0
Virginia,Spotsylvania County,136215,0
Virginia,Stafford County,152882,0
Virginia,Surry County,6422,0
Virginia,Sussex County,11159,0
Virginia,Tazewell County,40595,0
Virginia,Warren County,40164,0
Virginia,Washington County,53740,0
Virginia,Westmoreland County,18015,0
Virginia,Wise County,37383,0
Virginia,Wythe County,28684,0
Virginia,York County,68280,0
Virginia,Alexandria city,159428,0
Virginia,Bristol city,16762,0
Virginia,Buena Vista city,6478,0
Virginia,Charlottesville city,47266,0
Virginia,Chesapeake city,244835,0
Virginia,Colonial Heights city,17370,0
Virginia,Covington city,5538,0
Virginia,Danville city,40044,0
Virginia,Emporia city,5346,0
Virginia,Fairfax city,24019,0
Virginia,Falls Church city,14617,0
Virginia,Franklin city,7967,0
Virginia,Fredericksburg city,29036,0
Virginia,Galax city,6347,0
Virginia,Hampton city,134510,0
Virginia,Harrisonburg city,53016,0
Virginia,Hopewell city,22529,0
Virginia,Lexington city,7446,0
Virginia,Lynchburg city,82168,0
Virginia,Manassas city,41085,0
Virginia,Manassas Park city,17478,0
Virginia,Martinsville city,12554,0
Virginia,Newport News city,179225,0
Virginia,Norfolk city,242742,0
Virginia,Norton city,3981,0
Virginia,Petersburg city,31346,0
Virginia,Poquoson city,12271,0
Virginia,Portsmouth city,94398,0
Virginia,Radford city,18249,0
Virginia,Richmond city,230436,0
Virginia,Roanoke city,99143,0
Virginia,Salem city,25301,0
Virginia,Staunton city,24932,0
Virginia,Suffolk city,92108,0
Virginia,Virginia Beach city,449974,0
Virginia,Waynesboro city,22630,0
Virginia,Williamsburg city,14954,0
Virginia,Winchester city,28078,0
Washington,Adams County,19983,0
Washington,Asotin County,22582,0
Washington,Benton County,204390,0
Washington,Chelan County,77200,0
Washington,Clallam County,77331,0
Washington,Clark County,488241,0
Washington,Columbia County,3985,0
Washington,Cowlitz County,110593,0
Washington,Douglas County,43429,0
Washington,Ferry County,7627,0
Washington,Franklin County,95222,0
Washington,Garfield County,2225,0
Washington,Grant County,97733,0
Washington,Grays Harbor County,75061,0
Washington,Island County,85141,0
Washington,Jefferson County,32221,0
Washington,King County,2252782,0
Washington,Kitsap County,271473,0
Washington,Kittitas County,47935,0
Washington,Klickitat County,22425,0
Washington,Lewis County,80707,0
Washington,Lincoln County,10939,0
Washington,Mason County,66768,0
Washington,Okanogan County,42243,0
Washington,Pacific County,22471,0
Washington,Pend Oreille County,13724,0
Washington,Pierce County,904980,0
Washington,San Juan County,17582,0
Washington,Skagit County,129205,0
Washington,Skamania County,12083,0
Washington,Snohomish County,822083,0
Washington,Spokane County,522798,0
Washington,Stevens County,45723,0
Washington,Thurston County,290536,0
Washington,Wahkiakum County,4488,0
Washington,Walla Walla County,60760,0
Washington,Whatcom County,229247,0
Washington,Whitman County,50104,0
Washington,Yakima County,250873,0
West Virginia,Barbour County,16441,0
West Virginia,Berkeley County,119171,0
West Virginia,Boone County,21457,0
West Virginia,Braxton County,13957,0
West Virginia,Brooke County,21939,0
West Virginia,Cabell County,91945,0
West Virginia,Calhoun County,7109,0
West Virginia,Clay County,8508,0
West Virginia,Doddridge County,8448,0
West Virginia,Fayette County,42406,0
West Virginia,Gilmer County,7823,0
West Virginia,Grant County,11568,0
West Virginia,Greenbrier County,34662,0
West Virginia,Hampshire County,23175,0
West Virginia,Hancock County,28810,0
West Virginia,Hardy County,13776,0
West Virginia,Harrison County,67256,0
West Virginia,Jackson County,28576,0
West Virginia,Jefferson County,57146,0
West Virginia,Kanawha County,178124,0
West Virginia,Lewis County,15907,0
West Virginia,Lincoln County,20409,0
West Virginia,Logan County,32019,0
West Virginia,McDowell County,17624,0
West Virginia,Marion County,56072,0
West Virginia,Marshall County,30531,0
West Virginia,Mason County,26516,0
West Virginia,Mercer County,58758,0
West Virginia,Mineral County,26868,0
West Virginia,Mingo County,23424,0
West Virginia,Monongalia County,105612,0
West Virginia,Monroe County,13275,0
West Virginia,Morgan County,17884,0
West Virginia,Nicholas County,24496,0
West Virginia,Ohio County,41411,0
West Virginia,Pendleton County,6969,0
West Virginia,Pleasants County,7460,0
West Virginia,Pocahontas County,8247,0
West Virginia,Preston County,33432,0
West Virginia,Putnam County,56450,0
West Virginia,Raleigh County,73361,0
West Virginia,Randolph County,28695,0
West Virginia,Ritchie County,9554,0
West Virginia,Roane County,13688,0
West Virginia,Summers County,12573,0
West Virginia,Taylor County,16695,0
West Virginia,Tucker County,6839,0
West Virginia,Tyler County,8591,0
West Virginia,Upshur County,24176,0
West Virginia,Wayne County,39402,0
West Virginia,Webster County,8114,0
West Virginia,Wetzel County,15065,0
West Virginia,Wirt County,5821,0
West Virginia,Wood County,83518,0
West Virginia,Wyoming County,20394,0
Wisconsin,Adams County,20220,0
Wisconsin,Ashland County,15562,0
Wisconsin,Barron County,45244,0
Wisconsin,Bayfield County,15036,0
Wisconsin,Brown County,264542,0
Wisconsin,Buffalo County,13031,0
Wisconsin,Burnett County,15414,0
Wisconsin,Calumet County,50089,0
Wisconsin,Chippewa County,64658,0
Wisconsin,Clark County,34774,0
Wisconsin,Columbia County,57532,0
Wisconsin,Crawford County,16131,0
Wisconsin,Dane County,546695,0
Wisconsin,Dodge County,87839,0
Wisconsin,Door County,27668,0
Wisconsin,Douglas County,43150,0
Wisconsin,Dunn County,45368,0
Wisconsin,Eau Claire County,104646,0
Wisconsin,Florence County,4295,0
Wisconsin,Fond du Lac County,103403,0
Wisconsin,Forest County,9004,0
Wisconsin,Grant County,51439,0
Wisconsin,Green County,36960,0
Wisconsin,Green Lake County,18913,0
Wisconsin,Iowa County,23678,0
Wisconsin,Iron County,5687,0
Wisconsin,Jackson County,20643,0
Wisconsin,Jefferson County,84769,0
Wisconsin,Juneau County,26687,0
Wisconsin,Kenosha County,169561,0
Wisconsin,Kewaunee County,20434,0
Wisconsin,La Crosse County,118016,0
Wisconsin,Lafayette County,16665,0
Wisconsin,Langlade County,19189,0
Wisconsin,Lincoln County,27593,0
Wisconsin,Manitowoc County,78981,0
Wisconsin,Marathon County,135692,0
Wisconsin,Marinette County,40350,0
Wisconsin,Marquette County,15574,0
Wisconsin,Menominee County,4556,0
Wisconsin,Milwaukee County,945726,0
Wisconsin,Monroe County,46253,0
Wisconsin,Oconto County,37930,0
Wisconsin,Oneida County,35595,0
Wisconsin,Outagamie County,187885,0
Wisconsin,Ozaukee County,89221,0
Wisconsin,Pepin County,7287,0
Wisconsin,Pierce County,42754,0
Wisconsin,Polk County,43783,0
Wisconsin,Portage County,70772,0
Wisconsin,Price County,13351,0
Wisconsin,Racine County,196311,0
Wisconsin,Richland County,17252,0
Wisconsin,Rock County,163354,0
Wisconsin,Rusk County,14178,0
Wisconsin,St. Croix County,90687,0
Wisconsin,Sauk County,64442,0
Wisconsin,Sawyer County,16558,0
Wisconsin,Shawano County,40899,0
Wisconsin,Sheboygan County,115340,0
Wisconsin,Taylor County,20343,0
Wisconsin,Trempealeau County,29649,0
Wisconsin,Vernon County,30822,0
Wisconsin,Vilas County,22195,0
Wisconsin,Walworth County,103868,0
Wisconsin,Washburn County,15720,0
Wisconsin,Washington County,136034,0
Wisconsin,Waukesha County,404198,0
Wisconsin,Waupaca County,50990,0
Wisconsin,Waushara County,24443,0
Wisconsin,Winnebago County,171907,0
Wisconsin,Wood County,72999,0
Wyoming,Albany County,38880,0
Wyoming,Big Horn County,11790,0
Wyoming,Campbell County,46341,0
Wyoming,Carbon County,14800,0
Wyoming,Converse County,13822,0
Wyoming,Crook County,7584,0
Wyoming,Fremont County,39261,0
Wyoming,Goshen County,13211,0
Wyoming,Hot Springs County,4413,0
Wyoming,Johnson County,8445,0
Wyoming,Laramie County,99500,0
Wyoming,Lincoln County,19830,0
Wyoming,Natrona County,79858,0
Wyoming,Niobrara County,2356,0
Wyoming,Park County,29194,0
Wyoming,Platte County,8393,0
Wyoming,Sheridan County,30485,0
Wyoming,Sublette County,9831,0
Wyoming,Sweetwater County,42343,0
Wyoming,Teton County,23464,0
Wyoming,Uinta County,20226,0
Wyoming,Washakie County,7805,0
Wyoming,Weston County,6927,0
